1. Time,2. q_1,3. q_2,4. q_3,5. q_4,6. q_5,7. q_6,8. q_7,9. O_T_EE_11,10. O_T_EE_21,11. O_T_EE_31,12. O_T_EE_41,13. O_T_EE_12,14. O_T_EE_22,15. O_T_EE_32,16. O_T_EE_42,17. O_T_EE_13,18. O_T_EE_23,19. O_T_EE_33,20. O_T_EE_43,21. O_T_EE_14,22. O_T_EE_24,23. O_T_EE_34,24. O_T_EE_44,25. q_1_d,26. q_2_d,27. q_3_d,28. q_4_d,29. q_5_d,30. q_6_d,31. q_7_d,32. dq_1,33. dq_2,34. dq_3,35. dq_4,36. dq_5,37. dq_6,38. dq_7,39. dq_1_d,40. dq_2_d,41. dq_3_d,42. dq_4_d,43. dq_5_d,44. dq_6_d,45. dq_7_d,46. tau_J_1,47. tau_J_2,48. tau_J_3,49. tau_J_4,50. tau_J_5,51. tau_J_6,52. tau_J_7,53. joint_contact_1,54. joint_contact_2,55. joint_contact_3,56. joint_contact_4,57. joint_contact_5,58. joint_contact_6,59. joint_contact_7,60. joint_collision_1,61. joint_collision_2,62. joint_collision_3,63. joint_collision_4,64. joint_collision_5,65. joint_collision_6,66. joint_collision_7,67. cartesian_contact_x,68. cartesian_contact_y,69. cartesian_contact_z,70. cartesian_contact_R,71. cartesian_contact_P,72. cartesian_contact_Y,73. cartesian_collision_x,74. cartesian_collision_y,75. cartesian_collision_z,76. cartesian_collision_R,77. cartesian_collision_P,78. cartesian_collision_Y,79. tau_ext_1,80. tau_ext_2,81. tau_ext_3,82. tau_ext_4,83. tau_ext_5,84. tau_ext_6,85. tau_ext_7,86. O_F_ext_x,87. O_F_ext_y,88. O_F_ext_z,89. O_F_ext_R,90. O_F_ext_P,91. O_F_ext_Y,92. Gripper Width,93. Object Grasped
28516.5,1.1983,0.328408,1.0627,-2.05581,-1.32419,0.958352,0.0122674,-0.0409748,-0.0369941,-0.998465,0,-0.0502298,0.998117,-0.0349199,0,0.997897,0.0487228,-0.0427567,0,-0.0687333,0.476418,0.385418,1,1.19823,0.328401,1.06269,-2.0556,-1.32419,0.958258,0.0122597,0.00185811,0.000431844,-0.000286198,-0.000693443,-0.00020904,0.000646757,0.00238404,0,0,0,0,0,0,0,-0.569452,-23.3414,7.22225,19.3461,-1.41074,-1.36397,0.0397827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.464204,-0.506307,-0.159049,1.34514,-0.0645969,-0.229492,0.114255,-1.24984,2.30155,1.56145,-0.0835664,-0.148825,-0.409707,0.0798559,0
28516.5,1.19829,0.328408,1.06269,-2.0558,-1.32419,0.958349,0.0122597,-0.0409712,-0.0369979,-0.998465,0,-0.0502085,0.998118,-0.0349248,0,0.997898,0.0487015,-0.0427525,0,-0.0687234,0.47642,0.385419,1,1.19823,0.328401,1.06269,-2.0556,-1.32419,0.958258,0.0122597,0.00117274,0.000259269,-4.86093e-05,-7.65865e-05,-0.000781931,-0.000235104,-0.00102538,0,0,0,0,0,0,0,-0.422662,-23.3414,7.33333,19.3064,-1.38419,-1.33467,0.109363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44627,-0.501622,-0.132905,1.33168,-0.0567836,-0.228158,0.11123,-1.26745,2.24197,1.55927,-0.0650102,-0.151293,-0.387997,0.0798559,0
28516.5,1.19827,0.32841,1.06267,-2.05581,-1.32419,0.958346,0.0122642,-0.040963,-0.0370007,-0.998466,0,-0.0501652,0.99812,-0.0349298,0,0.997901,0.0486583,-0.0427429,0,-0.0687033,0.476421,0.385415,1,1.19823,0.328401,1.06269,-2.0556,-1.32419,0.958258,0.0122597,-0.000392856,0.000534714,7.64113e-05,-0.000600874,-0.000222406,6.2526e-05,0.000897769,0,0,0,0,0,0,0,-0.13305,-23.3771,7.5555,19.3818,-1.39243,-1.31453,0.0690795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.274628,-0.518442,0.0268111,1.32403,-0.0447717,-0.210805,0.110219,-1.59842,2.12354,1.57061,-0.0146373,-0.281124,-0.215524,0.0798559,0
28516.6,1.19825,0.328413,1.06265,-2.05581,-1.32419,0.958338,0.012252,-0.0409525,-0.0370215,-0.998465,0,-0.0501244,0.998122,-0.0349529,0,0.997903,0.048617,-0.0427321,0,-0.0686856,0.476422,0.385412,1,1.19823,0.328401,1.06269,-2.0556,-1.32419,0.958258,0.0122597,-0.00127068,0.000517505,-0.000486392,0.000769648,0.000408499,-0.000570807,-0.00389956,0,0,0,0,0,0,0,0.0811829,-23.4168,7.78163,19.4215,-1.4199,-1.27516,0.178943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180042,-0.522441,0.139885,1.37532,-0.0505058,-0.194499,0.110689,-1.89395,2.22173,1.60395,-0.0391151,-0.388191,-0.10949,0.0798559,0
28516.6,1.19824,0.328418,1.06264,-2.05582,-1.32418,0.958339,0.0122531,-0.0409497,-0.0370306,-0.998465,0,-0.0501124,0.998122,-0.0349626,0,0.997904,0.0486047,-0.0427293,0,-0.0686789,0.476422,0.385408,1,1.19823,0.328401,1.06269,-2.0556,-1.32419,0.958258,0.0122597,0.000889213,-0.00123844,-0.00108108,-0.000156626,0.000375456,0.000430237,-0.00199592,0,0,0,0,0,0,0,0.116888,-23.4525,7.89272,19.4968,-1.42905,-1.28523,0.168872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282212,-0.568945,0.311806,1.43348,-0.0546817,-0.172619,0.115852,-2.23092,2.18954,1.71994,0.0314275,-0.488037,0.0502669,0.0798559,0
28516.6,1.19822,0.328456,1.06262,-2.05586,-1.32418,0.95834,0.0122542,-0.0409368,-0.0370985,-0.998463,0,-0.0500743,0.998121,-0.0350327,0,0.997906,0.0485642,-0.0427184,0,-0.0686544,0.476419,0.385378,1,1.19823,0.328401,1.06269,-2.0556,-1.32419,0.958258,0.0122597,0.00037616,0.0010597,-0.000732958,-0.00134438,0.000162662,0.000393488,-0.00143833,0,0,0,0,0,0,0,0.335089,-23.9484,8.22994,19.8301,-1.46476,-1.2953,0.158801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154142,-0.770894,0.532975,1.58245,-0.0790405,-0.166689,0.12074,-2.50561,1.99549,2.2183,0.34702,-0.485173,0.228326,0.0798559,0
28516.7,1.19821,0.328455,1.06262,-2.05585,-1.32419,0.958337,0.0122542,-0.040938,-0.0370869,-0.998464,0,-0.0500737,0.998122,-0.0350211,0,0.997906,0.048564,-0.042719,0,-0.0686546,0.476421,0.385383,1,1.19823,0.328401,1.06269,-2.0556,-1.32419,0.958258,0.0122597,0.000490694,-0.000981686,0.000126815,0.00175268,0.000175637,-0.00766306,-0.00171436,0,0,0,0,0,0,0,0.335089,-23.8333,8.07918,19.5683,-1.41074,-1.26509,0.158801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229486,-0.911026,0.638583,1.65086,-0.0805504,-0.166314,0.113852,-2.48825,1.72827,2.58799,0.619323,-0.383352,0.2963,0.0798559,0
28516.7,1.19825,0.328482,1.06266,-2.05601,-1.32425,0.958476,0.0122604,-0.040926,-0.0371891,-0.99846,0,-0.0503204,0.998106,-0.0351133,0,0.997894,0.0488068,-0.0427207,0,-0.0686946,0.476417,0.38532,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,0.00149424,0.00363953,0.00107554,-0.0166183,-0.00808617,0.0127672,0.000201824,0,0,0,0,0,0,0,-0.0259338,-22.7701,7.51979,18.3741,-1.23038,-1.26509,0.0599243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12168,-1.00804,0.546029,1.61821,-0.0687666,-0.188059,0.112563,-1.95182,1.31625,2.81969,0.890964,-0.0990327,0.171192,0.0798559,0
28516.7,1.19821,0.328624,1.06251,-2.05716,-1.32422,0.959761,0.0122683,-0.0411798,-0.0382698,-0.998409,0,-0.051323,0.998018,-0.036138,0,0.997833,0.0497541,-0.0430632,0,-0.0686844,0.476386,0.384736,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-8.11916e-05,0.0106674,-0.00823827,-0.0449745,-0.00051278,0.051426,0.00266884,0,0,0,0,0,0,0,0.227972,-23.2264,7.70625,18.4852,-1.36588,-1.17628,-0.0206421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182278,-1.01667,0.623948,1.38987,-0.0772136,-0.156635,0.0859651,-1.45128,0.599186,2.83775,1.15851,0.115336,0.233011,0.0798559,0
28516.8,1.19822,0.329075,1.06184,-2.05905,-1.32422,0.961457,0.0122632,-0.0412359,-0.0402516,-0.998329,0,-0.052368,0.997892,-0.0380709,0,0.997776,0.0507115,-0.0432577,0,-0.0684659,0.476324,0.383724,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.00030032,0.0233016,-0.0289528,-0.0605844,0.000568921,0.0414403,0.000480542,0,0,0,0,0,0,0,0.192267,-23.3017,7.81734,18.3741,-1.35673,-1.11678,0.0297119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560887,-1.15885,0.952405,1.13031,-0.05348,-0.0674452,0.0646812,-1.21585,-0.688723,3.06619,1.75721,0.298533,0.574315,0.0798559,0
28516.8,1.19818,0.329973,1.06033,-2.06166,-1.32422,0.961943,0.012267,-0.0399459,-0.0432142,-0.998257,0,-0.0519124,0.997795,-0.0411169,0,0.997852,0.0501804,-0.042102,0,-0.0676952,0.476038,0.382449,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,0.00153608,0.0343673,-0.056771,-0.084642,0.000471489,-0.0050888,0.00199367,0,0,0,0,0,0,0,0.192267,-23.4168,7.85701,18.3344,-1.34757,-0.967544,-0.00050053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07472,-1.43548,1.47188,1.13443,-0.0478191,0.0766682,0.0567451,-1.42662,-1.73554,3.71656,2.46629,0.447301,1.05333,0.0798559,0
28516.8,1.19803,0.331352,1.05735,-2.06523,-1.32422,0.961732,0.0122639,-0.037385,-0.0474719,-0.998163,0,-0.0496957,0.997714,-0.0455892,0,0.998064,0.047901,-0.0396594,0,-0.0661007,0.475593,0.380705,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.00671888,0.0497668,-0.10829,-0.112269,0.001082,-0.0090525,0.00175599,0,0,0,0,0,0,0,0.335089,-23.4922,8.0038,18.148,-1.39243,-0.958389,-0.00050053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75361,-1.92806,2.21283,1.19676,-0.041764,0.210642,0.050742,-1.67882,-3.34647,4.90427,3.6431,0.709614,1.69393,0.0798559,0
28516.9,1.19801,0.333647,1.05242,-2.06932,-1.32418,0.961519,0.0122661,-0.0343739,-0.0531743,-0.997984,0,-0.0458693,0.997606,-0.0515742,0,0.998356,0.0440048,-0.0367314,0,-0.0636815,0.475189,0.378291,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,0.000415846,0.0812758,-0.165917,-0.119157,7.55557e-05,0.000273883,0.00255188,0,0,0,0,0,0,0,0.156561,-23.6429,7.78163,18.1876,-1.4199,-1.09663,-0.0297974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00356,-2.26049,2.48233,1.09434,-0.0715553,0.209339,0.050672,-1.30085,-4.57885,5.62653,4.45589,1.00254,1.91215,0.0798559,0
28516.9,1.19799,0.337161,1.04628,-2.07318,-1.32421,0.96156,0.0122584,-0.0318161,-0.0599454,-0.997685,0,-0.0410557,0.997426,-0.0586206,0,0.99865,0.0390964,-0.034196,0,-0.060757,0.474975,0.37531,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.00156756,0.120144,-0.187888,-0.109459,-6.98298e-05,0.000915215,9.10353e-05,0,0,0,0,0,0,0,0.299384,-23.6072,7.89272,17.9258,-1.2844,-1.20558,0.0397827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85308,-2.16518,2.26366,0.840766,-0.0494994,0.121402,0.049167,-0.909552,-4.82041,5.28145,4.37609,1.00082,1.75131,0.0798559,0
28516.9,1.19799,0.341895,1.03956,-2.07649,-1.32425,0.96183,0.0122673,-0.0300731,-0.0674846,-0.997257,0,-0.035752,0.997143,-0.0663987,0,0.998908,0.0336578,-0.0324005,0,-0.0576227,0.474947,0.37189,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.000768913,0.152556,-0.202431,-0.0967388,-0.000172403,0.0156082,-0.00079012,0,0,0,0,0,0,0,0.263678,-23.873,7.81734,17.6243,-1.17637,-1.24495,0.0297119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37028,-1.78784,1.68146,0.527747,0.0210491,-0.00167241,0.039055,-0.334011,-4.40091,4.29884,3.73163,0.931224,1.27251,0.0798559,0
28517,1.19791,0.347536,1.0326,-2.0795,-1.32472,0.962524,0.0122902,-0.0288835,-0.0754336,-0.996723,0,-0.030638,0.996737,-0.0745468,0,0.999113,0.028385,-0.031101,0,-0.0544007,0.475109,0.368139,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.00815828,0.181553,-0.195488,-0.0824771,-0.0254742,0.0152518,-0.000510855,0,0,0,0,0,0,0,0.370795,-24.1388,8.07918,17.664,-1.08573,-1.21565,-0.049939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902441,-1.53685,1.17002,0.387657,0.0945099,-0.0628514,0.00620266,0.322323,-3.99661,3.78019,3.28974,1.06258,0.798695,0.0798559,0
28517,1.19788,0.353897,1.02572,-2.08238,-1.32623,0.963275,0.0126239,-0.0275389,-0.0830622,-0.996154,0,-0.0262671,0.996248,-0.0823438,0,0.999276,0.0238988,-0.029618,0,-0.051242,0.475444,0.364254,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.00114888,0.189816,-0.199337,-0.0832782,-0.0522946,0.019162,0.0220124,0,0,0,0,0,0,0,0.227972,-24.0634,7.89272,17.6997,-1.05003,-1.22572,-0.120435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41906,-1.00545,0.59356,0.211942,0.161041,-0.0801214,-0.0361705,0.581382,-2.85037,2.59039,2.24634,0.889193,0.332165,0.0798559,0
28517,1.19787,0.360691,1.01915,-2.08507,-1.32814,0.96385,0.0135326,-0.026223,-0.0901233,-0.995576,0,-0.0223003,0.995723,-0.0895492,0,0.999407,0.0198538,-0.0281212,0,-0.048231,0.475809,0.360338,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.000207383,0.194017,-0.175869,-0.0722384,-0.0542841,0.00959038,0.0283385,0,0,0,0,0,0,0,0.299384,-24.5197,8.11885,17.4775,-0.996009,-1.21565,-0.0600098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260137,-0.485636,0.102837,0.124672,0.200682,-0.0690586,-0.0504078,0.551087,-1.50296,1.36214,1.14584,0.607492,-0.0406108,0.0798559,0
28517.1,1.19784,0.367222,1.01347,-2.08729,-1.33013,0.963913,0.0140178,-0.0248742,-0.0968822,-0.994975,0,-0.0187652,0.995153,-0.0964304,0,0.999514,0.0162726,-0.0265721,0,-0.0455777,0.476122,0.356805,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,0.00108601,0.190078,-0.161752,-0.0587387,-0.0530563,-0.00038476,0.0136755,0,0,0,0,0,0,0,0.299384,-24.5594,8.15456,17.4021,-0.977699,-1.14607,-0.0801514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156734,-0.00566843,-0.204518,-0.0383267,0.240823,-0.0235922,-0.0548776,0.37029,-0.565651,0.154998,0.224244,0.287955,-0.211392,0.0798559,0
28517.1,1.19779,0.373278,1.00839,-2.0897,-1.33255,0.963861,0.0140728,-0.0230765,-0.103486,-0.994353,0,-0.0160166,0.994529,-0.103133,0,0.999605,0.0135465,-0.0246082,0,-0.0431736,0.47638,0.353542,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.00387723,0.17088,-0.135943,-0.0777544,-0.0787101,-0.00511458,-0.00190785,0,0,0,0,0,0,0,0.370795,-24.9402,8.30531,17.291,-0.897133,-1.1067,-0.0297974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.337983,0.143672,-0.375794,0.167839,0.245626,0.0392244,-0.0525465,0.210233,0.397404,-0.121696,-0.253428,0.22962,-0.384005,0.0798559,0
28517.1,1.19759,0.378813,1.004,-2.09262,-1.33517,0.963663,0.0140732,-0.0207751,-0.109888,-0.993717,0,-0.0139125,0.993867,-0.109613,0,0.999687,0.0115481,-0.022177,0,-0.0409711,0.476481,0.35047,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.000689012,0.160839,-0.124963,-0.0978792,-0.067555,-0.00693376,-0.00270573,0,0,0,0,0,0,0,0.335089,-24.8648,8.38069,17.3664,-0.905372,-1.09663,0.00957027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.382947,0.110281,-0.359276,0.350588,0.242841,0.0883816,-0.0530496,0.137471,0.729681,0.0532126,-0.288181,0.296206,-0.421832,0.0798559,0
28517.2,1.19761,0.383818,0.999693,-2.09576,-1.33725,0.963341,0.0140766,-0.0183787,-0.116299,-0.993034,0,-0.0117613,0.993159,-0.116096,0,0.999762,0.00954587,-0.0196212,0,-0.0389002,0.476372,0.347515,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,0.00602218,0.140571,-0.125605,-0.0958057,-0.0513241,-0.00763934,-0.00203466,0,0,0,0,0,0,0,0.0811829,-25.1703,8.34102,17.3664,-0.923683,-1.12685,-0.0206421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.332274,0.237193,-0.331399,0.293776,0.243739,0.127916,-0.0522627,-0.0374021,0.889719,-0.271123,-0.495326,0.177108,-0.361247,0.0798559,0
28517.2,1.1976,0.388206,0.995426,-2.09911,-1.33882,0.963081,0.0140986,-0.0160056,-0.122589,-0.992319,0,-0.00940654,0.99242,-0.12245,0,0.999828,0.00737453,-0.0170378,0,-0.0368426,0.4761,0.344697,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.000281358,0.122168,-0.126949,-0.099464,-0.0413813,-0.00723483,0.000941321,0,0,0,0,0,0,0,0.263678,-25.0553,8.56715,17.1046,-0.905372,-1.11678,-0.100293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700993,0.162489,0.00125449,0.284777,0.276909,0.158068,-0.0616474,-0.423523,0.417393,-0.00409388,-0.212803,0.131074,-0.0792871,0.0798559,0
28517.2,1.19761,0.392106,0.990747,-2.10229,-1.34037,0.962941,0.0142877,-0.013554,-0.128212,-0.991644,0,-0.00669161,0.991725,-0.128131,0,0.999886,0.00489911,-0.0143001,0,-0.0346387,0.47586,0.342076,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,0.000598263,0.108058,-0.148211,-0.0888742,-0.0535129,0.000406746,0.0169671,0,0,0,0,0,0,0,0.116888,-25.206,8.49178,16.8427,-0.869667,-1.20558,-0.12959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46554,0.14941,0.508114,0.0733714,0.319764,0.187862,-0.0809857,-1.18998,-0.409603,0.0341663,0.0725474,-0.148512,0.464829,0.0798559,0
28517.3,1.19758,0.395502,0.985456,-2.10535,-1.34261,0.962954,0.0152887,-0.0105957,-0.132172,-0.99116,0,-0.00379932,0.991214,-0.132139,0,0.999937,0.00236567,-0.011005,0,-0.0321765,0.475783,0.339724,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.00188588,0.0925312,-0.1588,-0.0897052,-0.0826959,0.000162962,0.0378992,0,0,0,0,0,0,0,0.335089,-25.5869,8.63857,16.8784,-0.878822,-1.22572,-0.120435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644505,0.276956,0.629272,-0.179066,0.358948,0.168122,-0.10739,-1.42033,-0.823245,-0.277821,0.0381613,-0.32807,0.651782,0.0798559,0
28517.3,1.19749,0.398132,0.979556,-2.10859,-1.34675,0.962966,0.0166605,-0.00604938,-0.134234,-0.990922,0,-0.00139025,0.99094,-0.134228,0,0.999981,0.00056565,-0.0061813,0,-0.0294122,0.475998,0.337861,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.000620491,0.0687805,-0.185355,-0.0977746,-0.153929,7.9461e-05,0.0327199,0,0,0,0,0,0,0,0.299384,-25.6623,8.71394,16.9141,-0.824806,-1.25502,-0.12959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782457,0.200298,0.783418,-0.0855185,0.365766,0.151874,-0.101623,-1.83683,-0.797446,-0.0929225,0.121353,-0.448708,0.793489,0.0798559,0
28517.3,1.19732,0.400047,0.972925,-2.11186,-1.35239,0.962977,0.0169435,-0.00021444,-0.136042,-0.990693,0,0.000913607,0.990693,-0.136042,0,1,-0.000934295,-8.81571e-05,0,-0.0262946,0.476468,0.336438,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.00847377,0.0460298,-0.201229,-0.0928421,-0.178172,0.000213887,0.00141036,0,0,0,0,0,0,0,0.227972,-25.7416,8.56715,16.9141,-0.869667,-1.30446,-0.110364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0298,0.302557,0.936038,-0.164226,0.389731,0.158737,-0.0957413,-2.47194,-0.749706,-0.433608,-0.0506807,-0.768264,1.03458,0.0798559,0
28517.4,1.1971,0.401169,0.965764,-2.11557,-1.35889,0.962996,0.0169447,0.00672475,-0.137382,-0.990486,0,0.00317234,0.990506,-0.137364,0,0.999972,-0.00221846,0.00709686,0,-0.0229103,0.476984,0.335327,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.00956996,0.0212604,-0.21027,-0.118212,-0.19851,0.000556565,0.000236694,0,0,0,0,0,0,0,0.335089,-25.817,8.78932,16.692,-0.887977,-1.35481,-0.120435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694781,0.284664,0.692702,0.192249,0.327599,0.122753,-0.0976025,-2.39333,0.396481,-0.335923,-0.391466,-0.727031,0.72514,0.0798559,0
28517.4,1.19654,0.401521,0.957985,-2.11991,-1.36558,0.963027,0.0169503,0.0144604,-0.138571,-0.990237,0,0.00610393,0.990335,-0.138496,0,0.999877,-0.00404171,0.0151668,0,-0.0190708,0.477382,0.334375,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.0225376,0.00070349,-0.229315,-0.139925,-0.203111,0.00234056,0.00315945,0,0,0,0,0,0,0,0.4065,-25.932,8.67824,16.7674,-0.960304,-1.37404,-0.169873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02662,0.0755984,1.02906,0.3559,0.274886,0.111998,-0.0961343,-3.09756,0.42259,0.137049,-0.168172,-0.932966,1.0511,0.0798559,0
28517.4,1.19536,0.401515,0.949777,-2.12486,-1.37235,0.963248,0.0169426,0.022545,-0.140047,-0.989878,0,0.00971346,0.990114,-0.13986,0,0.999699,-0.00646214,0.0236829,0,-0.0147493,0.477662,0.333382,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.0387378,-0.000605744,-0.244593,-0.148458,-0.18614,0.012336,-0.000312726,0,0,0,0,0,0,0,0.263678,-25.8924,8.38069,16.7277,-0.887977,-1.43355,-0.100293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19818,-0.219588,1.23144,0.558329,0.244256,0.0790107,-0.0943085,-3.40319,0.31136,0.838991,0.213058,-0.937176,1.20359,0.0798559,0
28517.5,1.19377,0.401454,0.941511,-2.13008,-1.37817,0.963615,0.016948,0.0300399,-0.14232,-0.989355,0,0.0141946,0.989763,-0.141947,0,0.999448,-0.00977959,0.0317531,0,-0.0102043,0.477692,0.332205,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.0544703,-9.64197e-05,-0.233854,-0.159284,-0.17041,0.0221983,0.00135761,0,0,0,0,0,0,0,0.299384,-25.7416,8.34102,16.3944,-0.851356,-1.44362,-0.149731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818338,-0.0641286,0.792389,0.518199,0.240856,0.024168,-0.0940467,-2.82803,0.807025,0.369861,-0.167646,-0.856193,0.815135,0.0798559,0
28517.5,1.19152,0.401471,0.933681,-2.13566,-1.38421,0.964173,0.0169516,0.0374469,-0.144883,-0.98873,0,0.0185193,0.989355,-0.144273,0,0.999127,-0.0129083,0.0397322,0,-0.00554921,0.477655,0.33094,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.0756738,0.00199974,-0.227627,-0.164645,-0.178082,0.0240598,0.000597681,0,0,0,0,0,0,0,0.263678,-26.0431,8.30531,16.7674,-0.986854,-1.52327,-0.139661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818418,0.042963,0.708897,0.356231,0.262214,-0.0143107,-0.102616,-2.7997,0.702763,0.0382614,-0.294759,-0.948156,0.804096,0.0798559,0
28517.6,1.18887,0.401478,0.92624,-2.14148,-1.39093,0.965488,0.0169837,0.0446203,-0.147272,-0.988079,0,0.0218665,0.988971,-0.146418,0,0.998765,-0.0150729,0.0473494,0,-0.000926943,0.477729,0.329611,1,1.19824,0.328444,1.06265,-2.05584,-1.3242,0.958344,0.0122642,-0.0832437,0.00104733,-0.20709,-0.169103,-0.202476,0.0510131,0.00803884,0,0,0,0,0,0,0,0.4065,-26.1225,8.11885,16.4658,-0.923683,-1.57271,-0.169873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3358,0.091183,0.300122,0.443088,0.228305,-0.0980356,-0.1176,-2.06709,1.26291,-0.0561166,-0.532724,-0.740916,0.348325,0.0798559,0
